# умение -> визуальный эффект. LineageSkillEffect.u, клиент High Five rev.268 (EN)
# skill_id: поле SkillID класса l2_<id>_skill, оно же skill_visual_effect из skillgrp.dat.
#   у 98 классов поле в дефолтах не задано - там id взят из имени класса.
# phase: массив, в котором лежит запись. attach_on: 0 None 1 Location 2 RH 3 LH 4 RA 5 LA
#   6 Wing 7 BoneSpecified 8 AliasSpecified 9 Trail 10 Agathion; пусто = не задан (дефолт 0).
# пустой effect_class = у записи нет EffectClass (30 таких на весь пакет).
skill_id	phase	effect_class	attach_on	bone	spawn_delay	scale	on_target
6300	ShotAction	LineageEffect.e_u604_ta	9			0.8	
6300	ShotAction	LineageEffect.s_u820_magic_ta	9		0.05		
6300	ShotAction	LineageEffect.z_ice_common_b_ta	9		0.15		
6300	ShotAction	LineageEffect.d_arrows_multi	9			1	
6300	ShotAction	LineageEffect.d_arrows_multi	9			0.9	
6300	ShotAction	LineageEffect.d_arrows_multi	9			0.9	
6300	ShotAction	LineageEffect.mo_dash_ta	9			1	
6300	ShotAction	LineageEffect.mo_dash_ta	9				
6300	ShotAction	LineageEffect.mo_dash_ta	9				
6300	ShotAction	LineageEffect.mo_dash_ta	9				
6300	ShotAction	LineageEffect.s_u234_sting	9			1.1	
6300	ShotAction	LineageEffect.at_fatal_strike_ta	9			0.8	
6300	ShotAction	LineageEffect.at_fatal_strike_ta	9			1	
6300	ShotAction	LineageEffect.el_ice_dagger_ta	9				
6300	ShotAction	LineageEffect.d_dragon_stonego	9			0.6	
6300	ShotAction	LineageEffect.s_u225_ra	9			1	
6300	ShotAction	LineageEffect.z_shockwave_d	9			0.5	
6300	ShotAction	LineageEffect.z_dummy_quake	9			0.01	
6300	ShotAction	LineageEffect.e_u058_darkball_fl					
6300	ShotAction	LineageEffect.s_u834_cs	9				
6300	ShotAction	LineageEffect.s_u820_range_ta_b	9			1.4	
6300	ShotAction	LineageEffect.s_u820_magic_ta	9		0.1		
6300	ShotAction	LineageEffect.s_u820_range_ta_b	9			1.4	
6300	ShotAction	LineageEffect.s_u820_magic_ta	9		0.1		
6300	ShotAction	LineageEffect.s_u820_range_ta_b	9				
6300	ShotAction	LineageEffect.at_stun_attack_ta	9				
6300	ShotAction	LineageEffect.at_stun_attack_ta	9			0.6	
6300	ShotAction	LineageEffect.s_u820_magic_ta	9			0.8	
6300	ShotAction	LineageEffect.s_u020_b	9			0.8	
6300	ShotAction	LineageEffect.at_shock_blast_ta	9			0.8	
6300	ShotAction	LineageEffect.at_stun_attack_ta	9			1	
6300	ShotAction	LineageEffect.s_u821_ta	9				
6300	ShotAction	LineageEffect.s_u820_magic_ta	9				
6300	ShotAction	LineageEffect.at_stun_attack_ta	9			0.6	
6300	ShotAction	LineageEffect.at_stun_attack_ta	9			0.6	
6300	ShotAction	LineageEffect.d_dark_genuma	9			0.2	
6300	ShotAction	LineageEffect.s_u822_enuma_cs	9		0.03	0.2	
6300	ShotAction	LineageEffect.s_u225_ta	9		0.1	0.5	
6300	ShotAction	LineageEffect.d_dark_genuma	9		0.06	0.2	
6300	ShotAction	LineageEffect.s_u821_ta	9				
6300	ShotAction	LineageEffect.s_u820_magic_ta	9				
6300	ShotAction	LineageEffect.z_ice_common_b_ta	9				
6300	ShotAction	LineageEffect.z_ice_common_b_ta	9				
6300	ShotAction	LineageEffect.z_ice_stone_explosion_ta	9			0.9	
6300	ShotAction	LineageEffect.e_u327_fl_blood				0.3	
6300	ShotAction	LineageEffect.s_u820_magic_fl				0.25	
6300	ShotAction	LineageEffect.e_u604_ta	9			0.8	
6300	ShotAction	LineageEffect.s_u820_magic_ta	9		0.05		
6300	ShotAction	LineageEffect.at_fatal_strike_ta	9		0.3		
6300	ShotAction	LineageEffect.s_u822_enuma_cs	9				
6300	ShotAction	LineageEffect.at_fatal_strike_ta	9		0.35		
6300	ShotAction	LineageEffect.s_u820_magic_fl				3	
6300	ShotAction	LineageEffect.e_u604_ta	9			0.5	
6300	ShotAction	LineageEffect.s_u820_magic_ta	9		0.05		
6300	ShotAction	LineageEffect.s_u820_magic_fl				1	
6300	ShotAction	LineageEffect.s_u820_magic_fl				1	
6300	ShotAction	LineageEffect.at_fatal_strike_ta	9				
6300	ShotAction	LineageEffect.at_fatal_strike_ta	9		0.01		
6300	ShotAction	LineageEffect.at_stun_attack_ta	9			0.8	
6300	ShotAction	LineageEffect.at_fatal_strike_ta	9				
6300	ShotAction	LineageEffect.at_fatal_strike_ta	9		0.01		
6300	ShotAction	LineageEffect.at_stun_attack_ta	9			0.8	
6300	ShotAction	LineageEffect.s_u820_magic_fl				1	
6300	ShotAction	LineageEffect.s_u820_magic_fl				1	
6300	ShotAction	LineageEffect.s_u820_magic_fl				1	
6300	ShotAction	LineageEffect.e_u604_ta	9			0.8	
6300	ShotAction	LineageEffect.s_u820_magic_ta	9		0.05		
6300	ShotAction	LineageEffect.e_u327_fl_blood				0.3	
6300	ShotAction	LineageEffect.at_fatal_strike_ta	9				
6300	ShotAction	LineageEffect.at_fatal_strike_ta	9		0.01		
6300	ShotAction	LineageEffect.at_stun_attack_ta	9			0.8	
6300	ShotAction	LineageEffect.s_u234_sting	9			1.2	
6300	ShotAction	LineageEffect.at_fatal_strike_ta	9			0.8	
6300	ShotAction	LineageEffect.at_fatal_strike_ta	9			1.2	
6300	ShotAction	LineageEffect.el_ice_dagger_ta	9				
6300	ShotAction	LineageEffect.s_u234_sting	9		0.2	1.2	
6300	ShotAction	LineageEffect.at_fatal_strike_ta	9		0.3	0.8	
6300	ShotAction	LineageEffect.at_fatal_strike_ta	9		0.3	1.2	
6300	ShotAction	LineageEffect.el_ice_dagger_ta	9		0.3		
6300	ShotAction	LineageEffect.d_afterarrow_blue	9		0.1		
6300	ShotAction	LineageEffect.d_arrows_blue	9			0.9	
6300	ShotAction	LineageEffect.d_arrows_blue	9		0.05	0.9	
6300	ShotAction	LineageEffect.d_arrow_trailuv				2.5	
6300	ExplosionAction	LineageEffect.s_u230_ta	9				
6300	ExplosionAction	LineageEffect.m_u009_c	9			1.2	
6300	ExplosionAction	LineageEffect.el_aura_burn_ta	9				
6300	ExplosionAction	LineageEffect.s_u821_ta	9				
6300	ExplosionAction	LineageEffect.s_u820_magic_ta	9				
6300	ExplosionAction	LineageEffect.s_u820_magic_ta	9				
6300	ExplosionAction	LineageEffect.s_u225_ra	9			1	
6300	ExplosionAction	LineageEffect.s_u820_magic_ta	9				
6300	ExplosionAction	LineageEffect.at_shock_blast_ta	9				
6300	ExplosionAction	LineageEffect.at_shock_blast_ta	9				
6300	ExplosionAction	LineageEffect.d_smoke_darkb	9			0.8	
6300	ExplosionAction	LineageEffect.s_u820_magic_ta	9				
6300	ExplosionAction	LineageEffect.s_u820_magic_ta	9				
6300	ExplosionAction	LineageEffect.s_u820_magic_ta	9				
6300	ExplosionAction	LineageEffect.s_u820_magic_ta	9				
6300	ExplosionAction	LineageEffect.d_attacked_arrowr	9			1	
6301	CastingAction	LineageEffect.z_buff_a	9		0.2		
6302	CastingAction	LineageEffect.z_mp_up	9			0.8	
6303	CastingAction	LineageEffect.z_common_buff_e	9		0.5	1.4	
6303	ShotAction	LineageEffect.s_u015_b	9			0.6	
6304	CastingAction	LineageEffect.s_u010_b	2			1.5	
6304	ShotAction	LineageEffect.s_u804_a_ta	9			0.6	
6305	CastingAction	LineageEffect.sp_agility_ca	9			1.2	
6305	CastingAction	LineageEffect.sp_agility_ca	9			2.2	
6305	ShotAction	LineageEffect.p_u004_a	9			0.6	
6305	ShotAction	LineageEffect.mo_vengence_ra	9			0.7	
6306	CastingAction	LineageEffect.z_common_buff_f	9			1.4	
6306	ShotAction	LineageEffect.mo_focus_sonic_ta	9			1	
6307	CastingAction	LineageEffect.m_u013_a	9			1.2	
6307	ShotAction	LineageEffect.e_u309_fl					
6307	ExplosionAction	LineageEffect.s_u226_ta	9				
6308	CastingAction	LineageEffect.el_wind_strike_ca	9			1.3	
6308	CastingAction	LineageEffect.el_wind_strike_ca	9			1	
6308	ShotAction	LineageEffect.s_u226_fl					
6308	ExplosionAction	LineageEffect.s_u226_ta	9				
6309	CastingAction	LineageEffect.m_u202_ca_a	9			1.4	
6309	ShotAction	LineageEffect.e_u329_fl_A	9			0.6	
6309	ExplosionAction	LineageEffect.e_u329_ta_A	9			0.5	
6310	CastingAction	LineageEffect.m_u202_ca_a	9			1.4	
6310	ShotAction	LineageEffect.e_u329_ta_A	9			0.7	
6311	CastingAction	LineageEffect.z_seed_reptiles_b_ca	9			0.7	
6311	ShotAction	LineageEffect.s_u015_b	9				
6311	ShotAction	LineageEffect.mo_war_cry_ta	9			1	
6312	CastingAction	LineageEffect.z_cast_red_ca	9			1.1	
6312	ShotAction	LineageEffect.el_prominence_fl				0.5	
6312	ExplosionAction	LineageEffect.e_u034_c	9				
6313	CastingAction	LineageEffect.m_u018_a	9			1.2	
6313	ShotAction	LineageEffect.z_buff_a	9				
6314	CastingAction	LineageEffect.z_common_buff_f	9			1.4	
6314	CastingAction	LineageEffect.m_u203_ca	9				
6314	ShotAction	LineageEffect.e_u329_fl_A				1	
6314	ExplosionAction	LineageEffect.e_u329_ta_A	9				
6314	ExplosionAction	LineageEffect.e_u329_ta_B	9				
6314	ExplosionAction	LineageEffect.mo_vengence_ra	9			1.3	
6315	CastingAction	LineageEffect.z_buff_b	9			1	
6315	ShotAction	LineageEffect.ph_howl_ta	9				
6315	ShotAction	LineageEffect.z_custom_striking_ta	9				
6316	CastingAction	LineageEffect.wh_regeneration_ta	9			1.3	
6316	CastingAction	LineageEffect.z_common_buff_d	9		1.5	1	
6316	ShotAction	LineageEffect.wh_heal_ta	9				
6317	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.8	
6317	CastingAction	LineageEffect.wh_regeneration_ta	9			1.5	
6317	ShotAction	LineageEffect.e_u329_fl_A	9			0.6	
6317	ExplosionAction	LineageEffect.at_shock_blast_ta	9			1	
6318	CastingAction	LineageEffect.z_cast_red_ca	9			1.3	
6318	ShotAction	LineageEffect.su_focus_ta	9				
6318	ShotAction	LineageEffect.s_u807_ta	9				
6319	CastingAction	LineageEffect.z_cast_red_ca	9			1.3	
6319	ShotAction	LineageEffect.su_empower_ta	9			1	
6319	ShotAction	LineageEffect.mo_vengence_ra	9			1.5	
6320	CastingAction	LineageEffect.z_common_buff_f	9			1	
6320	CastingAction	LineageEffect.z_monastery_red_zone_a_area				0.4	
6320	CastingAction	LineageEffect.z_monastery_red_zone_a_area_cross				0.7	
6320	ShotAction	LineageEffect.m_u808_tele_ta_d	9			1.2	
6321	CastingAction	LineageEffect.m_u202_ca_a	9			1.4	
6321	ShotAction	LineageEffect.e_u329_fl_A				0.6	
6321	ExplosionAction	LineageEffect.e_u329_ta_A	9			0.6	
6322	CastingAction	LineageEffect.z_cast_red_ca	9			1	
6322	CastingAction	LineageEffect.z_monastery_blue_zone_a_area			1	0.4	
6322	ShotAction	LineageEffect.e_u329_fl_A				0.8	
6322	ExplosionAction	LineageEffect.e_u329_ta_A	9			0.6	
6322	ExplosionAction	LineageEffect.mo_vengence_ra	9			1.25	
6323	CastingAction	LineageEffect.z_debuff_b	9			0.8	
6323	CastingAction	LineageEffect.z_debuff_b	9			0.7	
6324	CastingAction	LineageEffect.z_buff_c	9			1	
6324	CastingAction	LineageEffect.m_u203_ca	9			0.7	
6324	ShotAction	LineageEffect.e_u846_berethfire_fl					
6324	ExplosionAction	LineageEffect.s_u524_ta	9			2.2	
6325	CastingAction	LineageEffect.z_common_buff_d	9			1	
6325	CastingAction	LineageEffect.wh_regeneration_ta	9		1.3	1	
6325	ShotAction	LineageEffect.z_monastery_a_ta	9				
6325	ShotAction	LineageEffect.z_monastery_a_area	9			2	
6325	ShotAction	LineageEffect.z_dummy_quake_1s	9			1	
6326	CastingAction	LineageEffect.z_fire_explosion_area_a	9			0.4	
6326	CastingAction	LineageEffect.s_u524_ta	9			3.2	
6326	CastingAction	LineageEffect.z_dummy_quake	9			0.01	
6326	ShotAction	LineageEffect.z_custom_striking_ta	9				
6327	CastingAction	LineageEffect.m_u018_a	9			1	
6327	CastingAction	LineageEffect.z_buff_c	9			1.3	
6327	ShotAction	LineageEffect.s_u804_a_ta	9				
6328	CastingAction	LineageEffect.z_cast_red_ca	9			1	
6328	ShotAction	LineageEffect.el_prominence_fl					
6328	ShotAction	LineageEffect.e_u329_ta_A	9				
6328	ExplosionAction	LineageEffect.rm_self_blaster_ra	9			1.1	
6329	CastingAction	LineageEffect.z_common_buff_e	9			1	
6329	CastingAction	LineageEffect.s_u223_ca	9			1	
6329	ShotAction	LineageEffect.s_u015_b	9				
6330	CastingAction	LineageEffect.z_common_buff_d	9			1	
6330	ShotAction	LineageEffect.z_cooker_mp_up	9			1	
6331	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.01	
6332	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.01	
6333	CastingAction	LineageEffect.z_common_buff_c	9			0.7	
6333	ShotAction	LineageEffect.el_prominence_fl				0.3	
6333	ShotAction	LineageEffect.e_u329_ta_A				0.2	
6333	ExplosionAction	LineageEffect.at_stun_attack_ta	9			1.3	
6334	CastingAction	LineageEffect.z_electlic_a_ca	9				
6334	ShotAction	LineageEffect.z_electlic_fl				0.5	
6334	ShotAction	LineageEffect.z_electlic_shot_ca	9				
6334	ExplosionAction	LineageEffect.z_electlic_a_ta	9			1	
6335	CastingAction	LineageEffect.z_electlic_rain_a_ca	9			0.5	
6335	CastingAction	LineageEffect.z_electlic_rain_a_sub_ca	9		1.9	0.5	
6335	ShotAction	LineageEffect.s_u523_arrow_red_ta	9				
6335	ShotAction	LineageEffect.z_electlic_rain_a_ra	9			2	
6336	CastingAction	LineageEffect.z_electlic_rain_b_ca	9			0.5	
6336	CastingAction	LineageEffect.z_electlic_rain_a_sub_ca	9		1.9	0.5	
6336	ShotAction	LineageEffect.s_u523_arrow_red_ta	9				
6336	ShotAction	LineageEffect.z_electlic_rain_b_ra	9			2	
6336	ShotAction	LineageEffect.z_electlic_rain_a_sub_ca	9		1.9	0.5	
6337	CastingAction	LineageEffect.z_casting_fire_ca	9			0.7	
6337	ShotAction	LineageEffect.s_u804_a_ta	9			0.7	
6338	CastingAction	LineageEffect.m_u202_ca_a	9			1	
6338	ShotAction	LineageEffect.bl_curse_poison_ta	9				
6338	ShotAction	LineageEffect.e_u329_ta_B	9				
6338	ShotAction	LineageEffect.mo_vengence_ra	9			0.3	
6339	CastingAction	LineageEffect.z_xel_hammer_ca	9				
6339	CastingAction	LineageEffect.ph_howl_ca	9				
6339	ShotAction	LineageEffect.ph_howl_ta	9				
6339	ShotAction	LineageEffect.z_xel_hammer_ra	9			1	
6339	ShotAction	LineageEffect.z_dummy_quake	9			0.5	
6339	ShotAction	LineageEffect.ph_howl_ta	9				
6339	ShotAction	LineageEffect.at_shock_blast_ta	9				
6339	ShotAction	LineageEffect.z_xel_hammer_ra	9			0.6	
6340	CastingAction	LineageEffect.z_enterevent_ca_a	9			0.5	
6340	CastingAction	LineageEffect.m_u018_a	9			1	
6340	ShotAction	LineageEffect.s_u015_b	9				
6341	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6341	ShotAction	LineageEffect.s_u804_a_ta	9				
6342	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6342	ShotAction	LineageEffect.s_u804_a_ta	9				
6343	CastingAction	LineageEffect.z_common_buff_d	9			0.6	
6343	ShotAction	LineageEffect.it_healing_potion_ta	9				
6343	ShotAction	LineageEffect.mo_focus_sonic_ta	9			0.5	
6365	CastingAction	LineageEffect.z_common_buff_d	9			0.6	
6365	ShotAction	LineageEffect.it_quick_step_potion_ta	9			1	
6365	ShotAction	LineageEffect.mo_focus_sonic_ta	9			0.5	
6366	CastingAction	LineageEffect.z_common_buff_d	9			0.6	
6366	ShotAction	LineageEffect.z_magic_up_ca	9			1	
6366	ShotAction	LineageEffect.mo_focus_sonic_ta	9			0.5	
6367	CastingAction	LineageEffect.z_common_buff_d	9			0.6	
6367	ShotAction	LineageEffect.mo_focus_sonic_ta	9			0.5	
6369	CastingAction	LineageEffect.z_common_buff_d	9			0.6	
6369	ShotAction	LineageEffect.s_u207_ca	9			0.7	
6369	ShotAction	LineageEffect.mo_focus_sonic_ta	9			0.5	
6370	CastingAction	LineageEffect.z_totem_green_ta	9			0.7	
6371	CastingAction	LineageEffect.z_common_buff_e	9			1.4	
6372	CastingAction	LineageEffect.su_focus_ta	9			1	
6372	CastingAction	LineageEffect.z_buff_c	9			1	
6373	CastingAction	LineageEffect.z_totem_blue_ta	9			0.4	
6374	CastingAction	LineageEffect.z_totem_green_ta	9			0.4	
6375	CastingAction	LineageEffect.z_totem_blue_ta	9			0.7	
6375	CastingAction	LineageEffect.e_u608_ra					
6376	CastingAction	LineageEffect.z_reptiles_ca	9			1	
6377	CastingAction	LineageEffect.z_seed_caiona_ca	9			0.2	
6378	CastingAction	LineageEffect.z_seed_tacrakahn_ca				0.4	
6378	CastingAction	LineageEffect.z_dummy_quake	9			0.5	
6378	ShotAction	LineageEffect.z_seed_tacrakahn_ra				0.4	
6378	ShotAction	LineageEffect.z_dummy_quake_2S	9			0.5	
6379	CastingAction	LineageEffect.z_casting_fire_ca	9			1	
6379	ShotAction	LineageEffect.s_u820_range_ta_a	9				
6380	CastingAction	LineageEffect.z_common_buff_f	9			1.4	
6380	ShotAction	LineageEffect.rm_self_blaster_ra	9			1.5	
6380	ShotAction	LineageEffect.mo_focus_sonic_ta	9			1	
6380	ShotAction	LineageEffect.z_dummy_quake	9			0.5	
6381	CastingAction	LineageEffect.z_cast_red_ca	9			0.8	
6381	ShotAction	LineageEffect.e_u846_berethfire_fl				0.5	
6381	ShotAction	LineageEffect.mo_focus_sonic_ta	9			1	
6381	ExplosionAction	LineageEffect.rm_self_blaster_ra	9			1.1	
6382	CastingAction	LineageEffect.z_common_buff_f	9			0.8	
6382	ShotAction	LineageEffect.z_shockwave_d	9			1	
6382	ShotAction	LineageEffect.s_u804_a_ta	9			0.5	
6383	CastingAction	LineageEffect.z_seed_reptiles_c_ca	9			0.4	
6383	ShotAction	LineageEffect.s_u015_b	9				
6384	CastingAction	LineageEffect.z_casting_fire_ca	9		0.3	0.8	
6384	ShotAction	LineageEffect.at_stun_attack_ta	9			1	
6385	CastingAction	LineageEffect.z_buff_c	9			0.8	
6385	ShotAction	LineageEffect.s_u804_a_ta	9				
6385	ShotAction	LineageEffect.s_u207_ca	9			0.7	
6386	CastingAction	LineageEffect.z_seed_groykhan_ca	9		0.6	0.8	
6386	ShotAction	LineageEffect.z_seed_groykhan_ta	9			1.5	
6386	ShotAction	LineageEffect.z_seed_groykhan_earthrise_ta				0.4	
6386	ShotAction	LineageEffect.z_dummy_quake_1s	9			1	
6387	CastingAction	LineageEffect.z_common_buff_e	9			0.8	
6387	ShotAction	LineageEffect.z_shockwave_d	9			2	
6387	ShotAction	LineageEffect.z_dummy_quake	9			0.5	
6388	CastingAction	LineageEffect.mo_war_cry_ta	9		0.5	0.5	
6388	CastingAction	LineageEffect.mo_war_cry_ta	9		1.2	0.7	
6388	CastingAction	LineageEffect.s_u807_ta	9		1.2	0.3	
6388	ShotAction	LineageEffect.ph_howl_ta	9			0.8	
6388	ShotAction	LineageEffect.z_dummy_quake	9			0.5	
6389	CastingAction	LineageEffect.z_buff_c	9			0.5	
6389	CastingAction	LineageEffect.s_u207_ca	9			0.7	
6390	CastingAction	LineageEffect.z_seed_dopagen_ca	9			0.2	
6390	ShotAction	LineageEffect.z_seed_dopagen_ra	9			0.9	
6391	CastingAction	LineageEffect.z_seed_dopagen_b_ca	9			0.15	
6391	ShotAction	LineageEffect.z_unholy_hp_down	9			1	
6392	CastingAction	LineageEffect.m_u202_ca_a	9			0.7	
6392	ShotAction	LineageEffect.z_seed_reptiles_b_fl				0.3	
6392	ExplosionAction	LineageEffect.s_u015_b	9				
6393	CastingAction	LineageEffect.z_seed_reptiles_c_ca	9			0.3	
6393	ShotAction	LineageEffect.z_seed_reptiles_c_fl				0.3	
6393	ExplosionAction	LineageEffect.z_seed_reptiles_c_ta	9			0.7	
6394	CastingAction	LineageEffect.z_seed_dopagen_b_ca	9			0.2	
6394	ShotAction	LineageEffect.z_custom_striking_ta	9				
6394	ShotAction	LineageEffect.z_seed_dopagen_b_area				0.3	
6395	CastingAction	LineageEffect.z_reptiles_ca	9			1	
6395	ShotAction	LineageEffect.z_custom_striking_ta	9				
6396	CastingAction	LineageEffect.z_reptiles_ca	9			0.7	
6396	ShotAction	LineageEffect.z_seed_reptiles_c_fl				0.2	
6396	ExplosionAction	LineageEffect.z_seed_reptiles_c_ta	9				
6397	CastingAction	LineageEffect.z_seed_reptiles_c_ca	9			0.3	
6397	ShotAction	LineageEffect.e_u309_fl				0.5	
6397	ShotAction	LineageEffect.mo_focus_sonic_ta	9			1	
6397	ExplosionAction	LineageEffect.z_seed_reptiles_c_ta	9				
6398	CastingAction	LineageEffect.z_common_buff_e	9			0.7	
6398	ShotAction	LineageEffect.z_seed_dopagen_b_area	9			0.2	
6399	CastingAction	LineageEffect.z_common_buff_e	9			0.8	
6399	ShotAction	LineageEffect.s_u015_b	9				
6400	CastingAction	LineageEffect.z_seed_caiona_ca	9			0.2	
6400	ShotAction	LineageEffect.z_seed_reptiles_c_fl				0.2	
6400	ExplosionAction	LineageEffect.z_seed_reptiles_c_ta	9				
6401	CastingAction	LineageEffect.z_seed_caiona_ca	9			0.2	
6401	CastingAction	LineageEffect.breath_short	7	Bip01 head	0.5	0.1	
6401	ShotAction	LineageEffect.s_u524_ta	9		0.2	2.2	
6402	CastingAction	LineageEffect.z_common_short_ca	9			1	
6402	CastingAction	LineageEffect.bl_curse_poison_ta	9				
6403	CastingAction	LineageEffect.z_seed_mammalia_ent	9		0.5	0.7	
6403	ShotAction	LineageEffect.e_u327_fl_blood				0.8	
6403	ExplosionAction	LineageEffect.z_seed_reptiles_c_ta	9				
6404	CastingAction	LineageEffect.z_common_buff_e	9			1.4	
6404	ShotAction	LineageEffect.at_sting_ta	9				
6405	CastingAction	LineageEffect.z_seed_reptiles_c_ca	9			0.5	
6405	ShotAction	LineageEffect.z_reptiles_ta	9			0.6	
6406	CastingAction	LineageEffect.z_unholy_hp_down	9			0.8	
6407	CastingAction	LineageEffect.z_debuff_b	9			0.6	
6407	CastingAction	LineageEffect.z_common_debuff_d	9				
6408	CastingAction	LineageEffect.z_buff_c	9				
6409	CastingAction	LineageEffect.z_seed_reptiles_c_ca	9			0.5	
6409	ShotAction	LineageEffect.at_stun_attack_ta	9		0.2		
6409	ShotAction	LineageEffect.z_seed_reptiles_a_ta				0.4	
6409	ShotAction	LineageEffect.z_dummy_quake	9			0.5	
6410	CastingAction	LineageEffect.s_u616_rush	9			0.2	
6410	ShotAction	LineageEffect.e_u322_ta	9				
6411	CastingAction	LineageEffect.z_common_blue_cast	9			0.7	
6411	CastingAction	LineageEffect.z_common_b_cast	9		3.1	0.7	
6412	CastingAction	LineageEffect.z_common_buff_e	9			0.8	
6412	ShotAction	LineageEffect.z_seed_reptiles_c_fl				0.2	
6412	ExplosionAction	LineageEffect.z_seed_reptiles_c_ta	9				
6413	CastingAction	LineageEffect.z_seed_reptiles_b_ca	9		0.5	0.6	
6413	ShotAction	LineageEffect.z_seed_reptiles_b_fl				0.6	
6413	ExplosionAction	LineageEffect.z_seed_reptiles_c_ta	9				
6414	CastingAction	LineageEffect.z_common_buff_f	9			1.1	
6414	ShotAction	LineageEffect.s_u804_a_ta	9				
6415	CastingAction	LineageEffect.z_reptiles_ca	9			1	
6415	ShotAction	LineageEffect.p_u004_a	9				
6415	ShotAction	LineageEffect.z_shockwave_a_ra	9			0.5	
6416	CastingAction	LineageEffect.z_common_buff_d	9			0.6	
6416	ShotAction	LineageEffect.z_striking_unholy_ta	9				
6417	CastingAction	LineageEffect.z_cast_red_ca	9			1	
6417	ShotAction	LineageEffect.z_seed_reptiles_c_fl	7	Bone42		0.2	
6417	ExplosionAction	LineageEffect.z_seed_reptiles_c_ta	9				
6418	CastingAction	LineageEffect.z_common_b_cast	9		0.3	0.6	
6418	ShotAction	LineageEffect.z_reptiles_fl				0.6	
6418	ExplosionAction	LineageEffect.z_seed_reptiles_b_ta	9				
6419	CastingAction	LineageEffect.z_buff_c	9			1	
6419	ShotAction	LineageEffect.z_custom_striking_ta	9				
6420	CastingAction	LineageEffect.s_u002_a	2			1.4	
6420	CastingAction	LineageEffect.m_u018_a	9			1.4	
6420	ShotAction	LineageEffect.s_u015_b	9				
6421	CastingAction	LineageEffect.ph_howl_ca	9			1	
6421	ShotAction	LineageEffect.z_custom_striking_ta	9				
6422	CastingAction	LineageEffect.z_lizard_beserker_ca	9			0.4	
6422	ShotAction	LineageEffect.z_custom_striking_ta	9				
6422	ShotAction	LineageEffect.z_lizard_beserker_ra				0.3	
6423	PreshotAction	LineageEffect.s_u003_d	2				
6423	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6423	ShotAction	LineageEffect.s_u003_b	9				
6423	ExplosionAction	LineageEffect.p_u004_a	9				
6424	PreshotAction	LineageEffect.s_u003_d	2				
6424	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6424	ShotAction	LineageEffect.s_u003_b	9				
6424	ExplosionAction	LineageEffect.p_u004_a	9				
6425	ShotAction	LineageEffect.z_lizard_hp_down	9			0.5	
6426	CastingAction	LineageEffect.z_lizard_ugoros_ca	9			0.2	
6426	CastingAction	LineageEffect.z_lizard_ugoros_ca_ball			0.3	0.5	
6426	ShotAction	LineageEffect.z_lizard_ugoros_fl				0.2	
6426	ExplosionAction	LineageEffect.z_lizard_shockwave				0.8	
6427	CastingAction	LineageEffect.e_u329_ta_A	9			0.4	
6427	CastingAction	LineageEffect.z_lizard_shockwave				0.5	
6427	CastingAction	LineageEffect.z_unholy_hp_down	9			1	
6428	CastingAction	LineageEffect.z_mp_up	9			0.8	
6428	CastingAction	LineageEffect.e_u329_ta_A	9			0.4	
6428	CastingAction	LineageEffect.m_u013_a	9			1.2	
6428	ShotAction	LineageEffect.z_mp_up	9			1	
6429	CastingAction	LineageEffect.z_mp_up	9			0.8	
6429	CastingAction	LineageEffect.e_u329_ta_A	9			0.2	
6430	CastingAction	LineageEffect.su_empower_ta	9			0.8	
6430	CastingAction	LineageEffect.e_u329_ta_A	9			0.2	
6431	ShotAction	LineageEffect.wh_regeneration_ta	9				
6432	ShotAction	LineageEffect.wh_regeneration_ta	9				
6433	ShotAction	LineageEffect.wh_regeneration_ta	9				
6434	ShotAction	LineageEffect.wh_regeneration_ta	9				
6435	CastingAction	LineageEffect.bl_curse_poison_ta	9				
6436	CastingAction	LineageEffect.bl_curse_poison_ta	9				
6436	CastingAction	LineageEffect.bl_curse_poison_ta	9				
6437	CastingAction	LineageEffect.s_u207_ca	9			0.7	
6438	CastingAction	LineageEffect.s_u207_ca	9			0.7	
6439	CastingAction	LineageEffect.z_new_hp_heal_red	9			0.6	
6440	CastingAction	LineageEffect.z_new_hp_heal_green	9			0.6	
6441	CastingAction	LineageEffect.z_new_hp_heal_blue	9			0.6	
6442	CastingAction	LineageEffect.z_new_hp_heal_red	9			0.6	
6442	CastingAction	LineageEffect.z_common_short_ca	9		0.5	1	
6444	CastingAction	LineageEffect.z_new_hp_heal_blue	9			0.6	
6444	CastingAction	LineageEffect.z_common_short_ca	9		0.5	1	
6445	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
6445	ShotAction	LineageEffect.s_u804_a_ta	9				
6446	CastingAction	LineageEffect.z_ice_storm_big_ta	9		2	0.5	
6446	CastingAction	LineageEffect.z_ice_storm_big_ta	9		3.5	0.3	
6446	CastingAction	LineageEffect.z_ice_storm_big_ta	9		5	0.7	
